
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: Delta Air Lines (DL)
  Month(s): February
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2014
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time(Minutes),Arrival Delay(Minutes),Wheels-on Time,Taxi-in Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  DL,02/06/2014,1894,N381DN,CVG,11:25,11:54,0305 ,29,11:52,0002,0019,0000,0010,0000,0000,
  DL,02/06/2014,1988,N807DN,DTW,22:16,22:34,0321 ,18,22:26,0008,0000,0000,0006,0000,0012,
  DL,02/06/2014,2023,N335NW,MSP,14:01,14:02,0246 ,1,13:57,0005,0000,0000,0000,0000,0000,
  DL,02/06/2014,2049,N807DN,ATL,10:40,10:34,0328 ,-6,10:31,0003,0000,0000,0000,0000,0000,
  DL,02/06/2014,2209,N339NW,MSP,19:56,19:52,0251 ,-4,19:47,0005,0000,0000,0000,0000,0000,
  DL,02/06/2014,2265,N808DN,ATL,22:55,23:25,0328 ,30,23:16,0009,0021,0000,0009,0000,0000,
  DL,02/06/2014,2305,N957DN,MSP,11:40,11:37,0265 ,-3,11:30,0007,0000,0000,0000,0000,0000,
  DL,02/06/2014,2349,N814DN,ATL,17:33,17:28,0328 ,-5,17:25,0003,0000,0000,0000,0000,0000,
  DL,02/06/2014,2375,N380DA,SLC,12:39,12:48,0124 ,9,12:45,0003,0000,0000,0000,0000,0000,
  DL,02/07/2014,0241,N140LL,ATL,19:58,21:06,0328 ,68,21:01,0005,0000,0000,0068,0000,0000,
  DL,02/07/2014,0409,N705TW,JFK,19:48,20:04,0408 ,16,20:00,0004,0000,0000,0016,0000,0000,
  DL,02/07/2014,0430,N727TW,JFK,10:40,10:53,0400 ,13,10:48,0005,0000,0000,0000,0000,0000,
  DL,02/07/2014,0432,N712TW,JFK,16:36,16:43,0396 ,7,16:39,0004,0000,0000,0000,0000,0000,
  DL,02/07/2014,0434,N707TW,JFK,21:12,22:15,0402 ,63,22:09,0006,0000,0000,0063,0000,0000,
  DL,02/07/2014,0435,N723TW,JFK,22:49,23:46,0409 ,57,23:42,0004,0000,0000,0057,0000,0000,
  DL,02/07/2014,0469,N703TW,JFK,13:35,14:00,0395 ,25,13:56,0004,0000,0000,0025,0000,0000,
  DL,02/07/2014,0745,N803DN,DTW,11:05,10:59,0319 ,-6,10:54,0005,0000,0000,0000,0000,0000,
