
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: Delta Air Lines (DL)
  Month(s): October
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2014
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time(Minutes),Arrival Delay(Minutes),Wheels-on Time,Taxi-in Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  DL,10/05/2014,1988,N592NW,DTW,21:45,21:35,0305 ,-10,21:28,0007,0000,0000,0000,0000,0000,
  DL,10/05/2014,2049,N596NW,ATL,10:24,10:34,0314 ,10,10:28,0006,0000,0000,0000,0000,0000,
  DL,10/05/2014,2209,N378NW,MSP,21:43,21:21,0243 ,-22,21:13,0008,0000,0000,0000,0000,0000,
  DL,10/05/2014,2260,N826DN,ATL,12:17,11:44,0325 ,-33,11:40,0004,0000,0000,0000,0000,0000,
  DL,10/05/2014,2305,N696DL,MSP,11:30,11:03,0245 ,-27,10:57,0006,0000,0000,0000,0000,0000,
  DL,10/05/2014,2349,N378DA,ATL,15:52,15:46,0312 ,-6,15:42,0004,0000,0000,0000,0000,0000,
  DL,10/05/2014,2375,N320US,SLC,12:22,12:01,0120 ,-21,11:52,0009,0000,0000,0000,0000,0000,
  DL,10/06/2014,0241,N818DA,ATL,22:14,21:53,0323 ,-21,21:49,0004,0000,0000,0000,0000,0000,
  DL,10/06/2014,0415,N702TW,JFK,19:50,19:27,0395 ,-23,19:14,0013,0000,0000,0000,0000,0000,
  DL,10/06/2014,0419,N723TW,JFK,18:36,18:30,0391 ,-6,18:25,0005,0000,0000,0000,0000,0000,
  DL,10/06/2014,0430,N727TW,JFK,12:27,11:43,0387 ,-44,11:38,0005,0000,0000,0000,0000,0000,
  DL,10/06/2014,0434,N703TW,JFK,15:07,15:02,0382 ,-5,14:49,0013,0000,0000,0000,0000,0000,
  DL,10/06/2014,0435,N712TW,JFK,23:10,22:46,0400 ,-24,22:39,0007,0000,0000,0000,0000,0000,
  DL,10/06/2014,0469,N704X ,JFK,10:28,10:06,0388 ,-22,10:02,0004,0000,0000,0000,0000,0000,
  DL,10/06/2014,0745,N592NW,DTW,10:45,10:35,0305 ,-10,10:32,0003,0000,0000,0000,0000,0000,
  DL,10/06/2014,0780,N3769L,SLC,18:01,17:45,0121 ,-16,17:42,0003,0000,0000,0000,0000,0000,
  DL,10/06/2014,0949,N336NW,MSP,09:26,09:07,0241 ,-19,09:02,0005,0000,0000,0000,0000,0000,
  DL,10/06/2014,0971,N379DA,DTW,14:36,15:00,0306 ,24,14:44,0016,0000,0000,0024,0000,0000,
  DL,10/06/2014,1145,N6707A,DTW,18:02,18:18,0305 ,16,18:11,0007,0001,0000,0010,0000,0005,
  DL,10/06/2014,1151,N332NW,MSP,13:34,13:03,0244 ,-31,12:57,0006,0000,0000,0000,0000,0000,
