
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: American Airlines (AA)
  Month(s): February
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2014
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time(Minutes),Actual Elapsed Time(Minutes),Arrival Delay(Minutes),Wheels-on Time,Taxi-in Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  AA,02/03/2014,0399,N3HDAA,DFW,17:55,17:44,0230 ,0220,-11,17:41,0003,0000,0000,0000,0000,0000,
  AA,02/03/2014,1105,N3DXAA,DFW,23:15,22:50,0235 ,0212,-25,22:46,0004,0000,0000,0000,0000,0000,
  AA,02/03/2014,1399,N3AAAA,ORD,21:50,21:25,0290 ,0269,-25,21:20,0005,0000,0000,0000,0000,0000,
  AA,02/03/2014,1427,N3JWAA,DFW,22:15,23:00,0235 ,0227,45,22:55,0005,0026,0000,0000,0000,0019,
  AA,02/03/2014,1521,N5BVAA,DFW,10:00,11:49,0225 ,0223,109,11:45,0004,0109,0000,0000,0000,0000,
  AA,02/03/2014,1524,N3DWAA,DFW,12:30,12:17,0235 ,0227,-13,12:11,0006,0000,0000,0000,0000,0000,
  AA,02/03/2014,1536,N3CRAA,DFW,19:50,19:35,0235 ,0224,-15,19:30,0005,0000,0000,0000,0000,0000,
  AA,02/03/2014,1585,N3DTAA,ORD,10:05,10:09,0275 ,0267,4,10:04,0005,0000,0000,0000,0000,0000,
  AA,02/03/2014,1677,N352AA,DFW,13:25,13:14,0235 ,0227,-11,13:06,0008,0000,0000,0000,0000,0000,
  AA,02/03/2014,2245,N3CLAA,ORD,18:45,18:43,0280 ,0278,-2,18:40,0003,0000,0000,0000,0000,0000,
  AA,02/03/2014,2356,N3JVAA,ORD,13:05,13:07,0280 ,0282,2,13:02,0005,0000,0000,0000,0000,0000,
  AA,02/03/2014,2411,N3JYAA,DFW,21:10,21:21,0235 ,0222,11,21:18,0003,0000,0000,0000,0000,0000,
  AA,02/03/2014,2455,N3KHAA,LAX,11:50,12:00,0080 ,0081,10,11:57,0003,0000,0000,0000,0000,0000,
  AA,02/03/2014,2456,N3LGAA,LAX,14:05,14:30,0080 ,0098,25,14:27,0003,0007,0000,0018,0000,0000,
  AA,02/03/2014,2465,N3GVAA,LAX,21:25,21:36,0085 ,0089,11,21:32,0004,0000,0000,0000,0000,0000,
  AA,02/04/2014,0059,N395AA,JFK,11:35,12:08,0395 ,0414,33,12:03,0005,0014,0000,0019,0000,0000,
  AA,02/04/2014,0069,N5DLAA,MIA,23:55,24:00,0380 ,0388,5,23:57,0003,0000,0000,0000,0000,0000,
  AA,02/04/2014,0085,N350AA,JFK,19:15,19:12,0405 ,0396,-3,18:59,0013,0000,0000,0000,0000,0000,
  AA,02/04/2014,0108,N3GLAA,LAX,08:25,08:10,0090 ,0079,-15,08:07,0003,0000,0000,0000,0000,0000,
  AA,02/04/2014,0122,N3HVAA,DFW,09:15,09:01,0235 ,0226,-14,08:57,0004,0000,0000,0000,0000,0000,
  AA,02/04/2014,0167,N367AA,MIA,11:20,10:54,0385 ,0367,-26,10:51,0003,0000,0000,0000,0000,0000,
  AA,02/04/2014,0177,N338AA,JFK,21:25,21:06,0400 ,0381,-19,20:59,0007,0000,0000,0000,0000,0000,
  AA,02/04/2014,0179,N332AA,JFK,13:55,14:42,0385 ,0385,47,14:38,0004,0047,0000,0000,0000,0000,
  AA,02/04/2014,0197,N3KNAA,ORD,17:10,16:55,0280 ,0269,-15,16:50,0005,0000,0000,0000,0000,0000,
  AA,02/04/2014,0209,N3GLAA,LAX,16:55,16:42,0080 ,0074,-13,16:38,0004,0000,0000,0000,0000,0000,
  AA,02/04/2014,0219,N3KVAA,LAX,19:20,19:15,0075 ,0078,-5,19:12,0003,0000,0000,0000,0000,0000,
  AA,02/04/2014,0275,N5ERAA,MIA,20:05,20:05,0390 ,0384,0,20:01,0004,0000,0000,0000,0000,0000,
  AA,02/04/2014,0323,N3ASAA,DFW,15:25,15:30,0230 ,0233,5,15:26,0004,0000,0000,0000,0000,0000,
  AA,02/04/2014,0399,N3DDAA,DFW,17:55,18:06,0230 ,0237,11,18:03,0003,0000,0000,0000,0000,0000,
  AA,02/04/2014,1105,N3BTAA,DFW,23:15,23:32,0235 ,0241,17,23:27,0005,0011,0000,0006,0000,0000,
  AA,02/04/2014,1399,N3JVAA,ORD,21:50,22:02,0290 ,0282,12,21:57,0005,0000,0000,0000,0000,0000,
  AA,02/04/2014,1427,N3FPAA,DFW,22:15,22:22,0235 ,0242,7,22:18,0004,0000,0000,0000,0000,0000,
  AA,02/04/2014,1521,N639AA,DFW,10:00,09:53,0225 ,0222,-7,09:50,0003,0000,0000,0000,0000,0000,
  AA,02/04/2014,1524,N3JUAA,DFW,12:30,12:24,0235 ,0229,-6,12:19,0005,0000,0000,0000,0000,0000,
  AA,02/04/2014,1536,N3BUAA,DFW,19:50,20:01,0235 ,0243,11,19:57,0004,0000,0000,0000,0000,0000,
  AA,02/04/2014,1585,N3CUAA,ORD,10:05,10:13,0275 ,0279,8,10:09,0004,0000,0000,0000,0000,0000,
  AA,02/04/2014,1677,N379AA,DFW,13:25,13:30,0235 ,0234,5,13:19,0011,0000,0000,0000,0000,0000,
  AA,02/04/2014,2245,N3HRAA,ORD,18:45,18:36,0280 ,0274,-9,18:30,0006,0000,0000,0000,0000,0000,
  AA,02/04/2014,2356,N3BLAA,ORD,13:05,13:06,0280 ,0284,1,13:00,0006,0000,0000,0000,0000,0000,
  AA,02/04/2014,2411,N3DEAA,DFW,21:10,21:11,0235 ,0238,1,21:08,0003,0000,0000,0000,0000,0000,
  AA,02/04/2014,2455,N3BGAA,LAX,11:50,11:51,0080 ,0077,1,11:48,0003,0000,0000,0000,0000,0000,
  AA,02/04/2014,2456,N3KVAA,LAX,14:05,14:00,0080 ,0081,-5,13:56,0004,0000,0000,0000,0000,0000,
  AA,02/04/2014,2465,N3GLAA,LAX,21:25,21:11,0085 ,0078,-14,21:07,0004,0000,0000,0000,0000,0000,
  AA,02/05/2014,0059,N357AA,JFK,11:35,00:00,0395 ,0000,0,00:00,0000,0000,0000,0000,0000,0000,
  AA,02/05/2014,0069,N642AA,MIA,23:55,00:43,0380 ,0392,48,00:38,0005,0036,0000,0012,0000,0000,
  AA,02/05/2014,0085,N392AA,JFK,19:15,19:11,0405 ,0401,-4,19:07,0004,0000,0000,0000,0000,0000,
  AA,02/05/2014,0108,N3HCAA,LAX,08:25,08:10,0090 ,0082,-15,08:06,0004,0000,0000,0000,0000,0000,
  AA,02/05/2014,0122,N3CKAA,DFW,09:15,09:10,0235 ,0231,-5,09:04,0006,0000,0000,0000,0000,0000,
  AA,02/05/2014,0167,N345AA,MIA,11:20,11:42,0385 ,0390,22,11:35,0007,0017,0000,0005,0000,0000,
  AA,02/05/2014,0177, ,JFK,21:25,00:00,0400 ,0000,0,00:00,0000,0000,0000,0000,0000,0000,
  AA,02/05/2014,0179, ,JFK,13:55,00:00,0385 ,0000,0,00:00,0000,0000,0000,0000,0000,0000,
  AA,02/05/2014,0197,N3AEAA,ORD,17:10,17:47,0280 ,0282,37,17:43,0004,0000,0006,0002,0000,0029,
  AA,02/05/2014,0209,N3HCAA,LAX,16:55,16:45,0080 ,0075,-10,16:42,0003,0000,0000,0000,0000,0000,
  AA,02/05/2014,0219,N3DSAA,LAX,19:20,19:25,0075 ,0086,5,19:20,0005,0000,0000,0000,0000,0000,
  AA,02/05/2014,0275,N5EFAA,MIA,20:05,20:02,0390 ,0392,-3,19:56,0006,0000,0000,0000,0000,0000,
  AA,02/05/2014,0323,N3CFAA,DFW,15:25,15:43,0230 ,0227,18,15:38,0005,0004,0000,0000,0000,0014,
  AA,02/05/2014,0399,N3KAAA,DFW,17:55,17:59,0230 ,0232,4,17:55,0004,0000,0000,0000,0000,0000,
  AA,02/05/2014,1105,N3CWAA,DFW,23:15,23:12,0235 ,0229,-3,23:08,0004,0000,0000,0000,0000,0000,
  AA,02/05/2014,1399,N3HYAA,ORD,21:50,21:58,0290 ,0286,8,21:51,0007,0000,0000,0000,0000,0000,
  AA,02/05/2014,1427,N3KKAA,DFW,22:15,22:37,0235 ,0233,22,22:33,0004,0000,0000,0000,0000,0022,
  AA,02/05/2014,1521,N5BYAA,DFW,10:00,10:09,0225 ,0238,9,10:01,0008,0000,0000,0000,0000,0000,
  AA,02/05/2014,1524,N3ETAA,DFW,12:30,12:29,0235 ,0231,-1,12:25,0004,0000,0000,0000,0000,0000,
  AA,02/05/2014,1536,N3HBAA,DFW,19:50,19:44,0235 ,0233,-6,19:39,0005,0000,0000,0000,0000,0000,
  AA,02/05/2014,1585,N3HYAA,ORD,10:05,00:00,0275 ,0000,0,00:00,0000,0000,0000,0000,0000,0000,
  AA,02/05/2014,1677,N369AA,DFW,13:25,13:14,0235 ,0227,-11,13:10,0004,0000,0000,0000,0000,0000,
  AA,02/05/2014,2245,N3KBAA,ORD,18:45,19:51,0280 ,0293,66,19:41,0010,0015,0000,0013,0000,0038,
  AA,02/05/2014,2356,N3CXAA,ORD,13:05,14:16,0280 ,0287,71,14:11,0005,0015,0049,0007,0000,0000,
  AA,02/05/2014,2411,N3JYAA,DFW,21:10,21:15,0235 ,0239,5,21:10,0005,0000,0000,0000,0000,0000,
  AA,02/05/2014,2455,N3DWAA,LAX,11:50,12:10,0080 ,0093,20,12:09,0001,0000,0000,0013,0000,0007,
  AA,02/05/2014,2456,N3AWAA,LAX,14:05,14:15,0080 ,0087,10,14:11,0004,0000,0000,0000,0000,0000,
  AA,02/05/2014,2465,N3HCAA,LAX,21:25,21:16,0085 ,0082,-9,21:13,0003,0000,0000,0000,0000,0000,
  AA,02/06/2014,0059,N389AA,JFK,11:35,12:02,0395 ,0425,27,11:54,0008,0000,0000,0027,0000,0000,
  AA,02/06/2014,0069,N5EPAA,MIA,23:55,00:30,0380 ,0390,35,00:26,0004,0000,0000,0035,0000,0000,
  AA,02/06/2014,0085,N395AA,JFK,19:15,19:26,0405 ,0397,11,19:22,0004,0000,0000,0000,0000,0000,
  AA,02/06/2014,0108,N3KRAA,LAX,08:25,08:18,0090 ,0091,-7,08:14,0004,0000,0000,0000,0000,0000,
  AA,02/06/2014,0122,N3ACAA,DFW,09:15,09:35,0235 ,0261,20,09:30,0005,0000,0000,0020,0000,0000,
  AA,02/06/2014,0167,N381AA,MIA,11:20,11:09,0385 ,0382,-11,11:04,0005,0000,0000,0000,0000,0000,
  AA,02/06/2014,0177,N336AA,JFK,21:25,21:59,0400 ,0414,34,21:53,0006,0000,0000,0034,0000,0000,
  AA,02/06/2014,0179,N338AA,JFK,13:55,14:54,0385 ,0399,59,14:49,0005,0000,0000,0059,0000,0000,
  AA,02/06/2014,0197,N3AGAA,ORD,17:10,18:55,0280 ,0279,105,18:51,0004,0105,0000,0000,0000,0000,
  AA,02/06/2014,0209,N3KRAA,LAX,16:55,18:44,0080 ,0080,109,18:40,0004,0000,0000,0000,0000,0109,
  AA,02/06/2014,0219,N3LFAA,LAX,19:20,21:02,0075 ,0138,102,20:58,0004,0000,0000,0102,0000,0000,
  AA,02/06/2014,0275,N635AA,MIA,20:05,21:31,0390 ,0393,86,21:28,0003,0000,0000,0086,0000,0000,
  AA,02/06/2014,0323,N3KUAA,DFW,15:25,16:23,0230 ,0254,58,16:18,0005,0000,0021,0024,0000,0013,
  AA,02/06/2014,0329,N3KSAA,DFW,16:20,17:42,0225 ,0245,82,17:39,0003,0000,0005,0020,0000,0057,
  AA,02/06/2014,0399,N3ARAA,DFW,17:55,19:02,0230 ,0256,67,18:58,0004,0000,0000,0067,0000,0000,
  AA,02/06/2014,1105,N3FHAA,DFW,23:15,00:35,0235 ,0228,80,00:32,0003,0000,0000,0061,0000,0019,
  AA,02/06/2014,1399,N3JSAA,ORD,21:50,22:13,0290 ,0310,23,22:09,0004,0000,0000,0023,0000,0000,
  AA,02/06/2014,1427,N3HHAA,DFW,22:15,23:45,0235 ,0230,90,23:40,0005,0000,0000,0003,0000,0087,
  AA,02/06/2014,1521,N359AA,DFW,10:00,10:38,0225 ,0260,38,10:34,0004,0000,0000,0038,0000,0000,
  AA,02/06/2014,1524,N3GEAA,DFW,12:30,15:11,0235 ,0334,161,15:05,0006,0000,0020,0099,0000,0042,
  AA,02/06/2014,1536,N3HFAA,DFW,19:50,21:40,0235 ,0248,110,21:32,0008,0000,0000,0026,0000,0084,
  AA,02/06/2014,1585,N3DTAA,ORD,10:05,10:06,0275 ,0279,1,10:02,0004,0000,0000,0000,0000,0000,
