
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: American Airlines (AA)
  Month(s): November
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2015
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Arrival Delay(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  AA,11/04/2015,0475,N510UW,CLT,22:55,22:47,-8,0000,0000,0000,0000,0000,
  AA,11/04/2015,0490,N156UW,PHL,23:51,23:34,-17,0000,0000,0000,0000,0000,
  AA,11/04/2015,0557,N912UY,CLT,17:31,17:13,-18,0000,0000,0000,0000,0000,
  AA,11/04/2015,0615,N538UW,PHL,10:55,10:39,-16,0000,0000,0000,0000,0000,
  AA,11/04/2015,0662,N545UW,CLT,10:04,09:52,-12,0000,0000,0000,0000,0000,
  AA,11/04/2015,0672,N172US,PHL,13:33,13:17,-16,0000,0000,0000,0000,0000,
  AA,11/04/2015,0686,N918US,PHX,19:12,19:10,-2,0000,0000,0000,0000,0000,
  AA,11/04/2015,0709,N558UW,PHL,19:17,18:52,-25,0000,0000,0000,0000,0000,
  AA,11/04/2015,0719,N197UW,PHL,21:06,20:43,-23,0000,0000,0000,0000,0000,
  AA,11/04/2015,1071,N3KSAA,LAX,19:37,19:35,-2,0000,0000,0000,0000,0000,
  AA,11/04/2015,1130,N3JXAA,MIA,19:51,21:31,100,0008,0000,0003,0000,0089,
  AA,11/04/2015,1145,N3LJAA,ORD,10:05,09:58,-7,0000,0000,0000,0000,0000,
  AA,11/04/2015,1183,N880AA,DFW,22:28,22:11,-17,0000,0000,0000,0000,0000,
  AA,11/04/2015,1203,N3DBAA,LAX,13:38,13:30,-8,0000,0000,0000,0000,0000,
  AA,11/04/2015,1273,N876AA,DFW,23:47,23:47,0,0000,0000,0000,0000,0000,
  AA,11/04/2015,1393,N857AA,DFW,20:58,21:18,20,0015,0000,0000,0000,0005,
  AA,11/04/2015,1615,N3LBAA,ORD,23:14,22:50,-24,0000,0000,0000,0000,0000,
  AA,11/04/2015,1624,N3MKAA,ORD,19:50,19:51,1,0000,0000,0000,0000,0000,
  AA,11/04/2015,1799,N151UW,CLT,20:41,20:12,-29,0000,0000,0000,0000,0000,
  AA,11/04/2015,2029,N978UY,CLT,19:14,18:37,-37,0000,0000,0000,0000,0000,
  AA,11/04/2015,2207,N850AA,DFW,11:00,11:04,4,0000,0000,0000,0000,0000,
  AA,11/04/2015,2356,N3HMAA,ORD,12:52,12:39,-13,0000,0000,0000,0000,0000,
  AA,11/04/2015,2411,N3CUAA,MIA,22:52,23:02,10,0000,0000,0000,0000,0000,
  AA,11/04/2015,2438,N3ALAA,LAX,09:22,09:36,14,0000,0000,0000,0000,0000,
  AA,11/04/2015,2475,N3GAAA,ORD,18:13,18:03,-10,0000,0000,0000,0000,0000,
  AA,11/05/2015,0009,N797AA,JFK,10:43,10:14,-29,0000,0000,0000,0000,0000,
  AA,11/05/2015,0037,N879AA,DFW,20:56,01:48,292,0000,0292,0000,0000,0000,
  AA,11/05/2015,0085,N791AA,JFK,19:16,18:51,-25,0000,0000,0000,0000,0000,
  AA,11/05/2015,0159,N870AA,DFW,09:12,08:59,-13,0000,0000,0000,0000,0000,
  AA,11/05/2015,0163,N796AA,JFK,01:17,01:07,-10,0000,0000,0000,0000,0000,
  AA,11/05/2015,0167,N3KVAA,MIA,10:26,11:01,35,0029,0000,0006,0000,0000,
  AA,11/05/2015,0177,N793AA,JFK,21:57,22:03,6,0000,0000,0000,0000,0000,
  AA,11/05/2015,0179,N792AA,JFK,14:10,14:10,0,0000,0000,0000,0000,0000,
  AA,11/05/2015,0193,N3EAAA,ORD,14:53,14:40,-13,0000,0000,0000,0000,0000,
  AA,11/05/2015,0209,N3KHAA,LAX,17:31,17:12,-19,0000,0000,0000,0000,0000,
  AA,11/05/2015,0241,N3LEAA,ORD,16:40,16:48,8,0000,0000,0000,0000,0000,
  AA,11/05/2015,0249,N3KRAA,DFW,17:38,17:43,5,0000,0000,0000,0000,0000,
  AA,11/05/2015,0259,N865AA,DFW,13:00,13:06,6,0000,0000,0000,0000,0000,
  AA,11/05/2015,0330,N3FJAA,DFW,16:02,15:58,-4,0000,0000,0000,0000,0000,
  AA,11/05/2015,0349,N3AAAA,DFW,14:02,13:56,-6,0000,0000,0000,0000,0000,
  AA,11/05/2015,0353,N3HLAA,LAX,18:40,18:57,17,0000,0000,0000,0000,0017,
  AA,11/05/2015,0356,N3GWAA,LAX,20:42,20:28,-14,0000,0000,0000,0000,0000,
  AA,11/05/2015,0403,N673AW,PHX,09:50,09:58,8,0000,0000,0000,0000,0000,
  AA,11/05/2015,0407,N150UW,PHX,16:05,16:15,10,0000,0000,0000,0000,0000,
