
   Detailed Statistics  
    Arrivals 
  
  Airport: San Francisco-Oakland-Freemont, CA - San Francisco International (SFO)
  Airline: American Airlines (AA)
  Month(s): November
  Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and  31
  Year(s): 2014
  NOTE:  A complete listing of airline  and airport  abbreviations is available. Times are reported in local time using a 24 hour clock.
  Airlines began reporting tarmac times for cancelled and diverted flights in October 2008. Tarmac times for cancelled or diverted flights operated prior to Oct. 1, 2008 are not available. Cause of delay data is available on this database beginning with flights operated in October 2008. For cause of delay data from June 2003, when cause of delay data was first reported, see  BTS Causes of Delay  or the  On-Time Performance database  For an explanation of the Cause of Delay reporting, see Understanding the  Reporting of Causes of Flight Delays and Cancellations. 
  All Cause of Delay (in minutes) are referring to the Arrival Delay.
   

  
  Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport ,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time(Minutes),Actual Elapsed Time(Minutes),Arrival Delay(Minutes),Wheels-on Time,Taxi-in Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),
  AA,11/04/2014,2465,N3BBAA,LAX,21:15,21:10,0075 ,0077,-5,21:07,0003,0000,0000,0000,0000,0000,
  AA,11/05/2014,0015,N790AA,JFK,11:15,11:06,0375 ,0372,-9,11:01,0005,0000,0000,0000,0000,0000,
  AA,11/05/2014,0023,N396AA,DFW,09:35,09:36,0220 ,0226,1,09:27,0009,0000,0000,0000,0000,0000,
  AA,11/05/2014,0069,N3HCAA,MIA,21:43,21:36,0368 ,0365,-7,21:33,0003,0000,0000,0000,0000,0000,
  AA,11/05/2014,0085,N793AA,JFK,18:55,18:46,0385 ,0384,-9,18:42,0004,0000,0000,0000,0000,0000,
  AA,11/05/2014,0160,N3JXAA,LAX,08:15,08:27,0080 ,0076,12,08:24,0003,0000,0000,0000,0000,0000,
  AA,11/05/2014,0163,N786AA,JFK,23:05,00:38,0380 ,0399,93,00:31,0007,0001,0000,0019,0000,0073,
  AA,11/05/2014,0167,N3BMAA,MIA,10:04,10:02,0354 ,0356,-2,09:59,0003,0000,0000,0000,0000,0000,
  AA,11/05/2014,0177,N792AA,JFK,21:10,20:51,0380 ,0362,-19,20:46,0005,0000,0000,0000,0000,0000,
  AA,11/05/2014,0179,N796AA,JFK,13:44,13:50,0375 ,0385,6,13:47,0003,0000,0000,0000,0000,0000,
  AA,11/05/2014,0193,N3LNAA,DFW,12:15,12:35,0220 ,0224,20,12:31,0004,0011,0000,0004,0000,0005,
  AA,11/05/2014,0209,N3ELAA,LAX,17:15,17:23,0075 ,0083,8,17:20,0003,0000,0000,0000,0000,0000,
  AA,11/05/2014,0219,N3HGAA,LAX,19:20,19:06,0080 ,0070,-14,19:03,0003,0000,0000,0000,0000,0000,
  AA,11/05/2014,0241,N3JCAA,ORD,18:40,18:28,0270 ,0263,-12,18:24,0004,0000,0000,0000,0000,0000,
  AA,11/05/2014,0259,N5DLAA,MIA,17:11,17:15,0361 ,0369,4,17:12,0003,0000,0000,0000,0000,0000,
  AA,11/05/2014,0277,N3LWAA,DFW,13:40,13:35,0220 ,0216,-5,13:31,0004,0000,0000,0000,0000,0000,
  AA,11/05/2014,0369,N3ATAA,DFW,14:55,15:09,0220 ,0202,14,15:05,0004,0000,0000,0000,0000,0000,
  AA,11/05/2014,1033,N3LDAA,ORD,11:15,11:10,0265 ,0263,-5,11:04,0006,0000,0000,0000,0000,0000,
  AA,11/05/2014,1105,N3EBAA,DFW,23:10,23:08,0215 ,0212,-2,23:05,0003,0000,0000,0000,0000,0000,
  AA,11/05/2014,1143,N3BXAA,LAX,13:35,13:27,0080 ,0073,-8,13:24,0003,0000,0000,0000,0000,0000,
  AA,11/05/2014,1213,N5CCAA,DFW,16:20,16:15,0220 ,0210,-5,16:12,0003,0000,0000,0000,0000,0000,
  AA,11/05/2014,1393,N3CCAA,DFW,20:40,20:23,0220 ,0206,-17,20:19,0004,0000,0000,0000,0000,0000,
